apple_id,apple_title,apple_size,apple_price,apple_reviews,apple_rating,apple_pegi,apple_genre,normed_apple_rating,z_score_apple,log_apple_reviews
975683986,Door Kickers,970.0859375,4.99,515,5.0,Teen,Games,1.0,1.3600739823260142,2.7118072290411908
975955904,三国杀传奇-神将觉醒,213.453125,0.0,19,1.5,Everyone 10+,Games,0.3,-3.694141027896941,1.2787536009528289
975985952,Return to Grisly Manor,168.3427734375,0.99,116,5.0,Everyone,Games,1.0,1.3600739823260142,2.064457989226918
976063866,Weaphones Antiques: Firearms Simulator,37.45703125,1.99,116,4.5,Teen,Games,0.9,0.6380432665798778,2.064457989226918
976071352,スロットマニア・フィーバー～本場ラスベガススロット,125.431640625,0.0,11,4.5,Teen,Games,0.9,0.6380432665798778,1.041392685158225
976116090,Sky Force Reloaded,572.57421875,0.0,7429,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.8709303583486956
976150380,Draw a Stickman: EPIC 2,253.033203125,1.99,1410,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.1492191126553797
976173170,Basketball Stars™,135.1240234375,0.0,28216,4.0,Everyone,Games,0.8,-0.08398744916625872,4.450495446659433
976350178,Monkey Swingers,58.4951171875,0.0,60,4.0,Everyone,Games,0.8,-0.08398744916625872,1.7781512503836434
976429128,CloudPets Gold,280.28515625,4.99,329,2.5,Everyone,Entertainment,0.5,-2.2500795964046683,2.517195897949974
976510666,Giffage – The GIF Keyboard for GIFs,61.052734375,0.0,315,3.5,Mature 17+,Utilities,0.7,-0.8060181649123952,2.4983105537896004
976690555,Patterning : Drum Machine,128.1171875,9.99,306,5.0,Everyone,Entertainment,1.0,1.3600739823260142,2.4857214264815797
977028266,∞ Infinity Loop,50.810546875,0.0,1773,4.5,Everyone,Games,0.9,0.6380432665798778,3.248708735600917
977056011,Dragon Heroes: Shooter RPG,641.724609375,0.0,265,4.5,Everyone,Games,0.9,0.6380432665798778,2.4232458739368075
977091580,edjing Pro DJ Music Mixer: turntable to remix MP3,108.2744140625,8.99,153,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,2.1846914308175984
977183254,Little Broken Robots,59.779296875,0.0,539,4.5,Everyone,Games,0.9,0.6380432665798778,2.7315887651867388
977242839,Green Riding Hood,301.9228515625,0.0,392,4.0,Everyone,Books & Reference,0.8,-0.08398744916625872,2.5932860670204567
977256145,Terra Monsters 3,377.1640625,0.0,76,3.5,Everyone 10+,Games,0.7,-0.8060181649123952,1.8808135922807911
977262615,My Boost,31.1982421875,0.0,83,2.5,Everyone,Utilities,0.5,-2.2500795964046683,1.919078092376074
977354430,Battlestar Galactica: Squadrons™,334.896484375,0.0,1938,4.0,Teen,Games,0.8,-0.08398744916625872,3.2873537727147464
977646169,Goat Simulator MMO Simulator,506.037109375,4.99,2277,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.3573630306151423
977865620,A Noble Circle,75.7255859375,0.99,1886,5.0,Everyone 10+,Games,1.0,1.3600739823260142,3.2755416884013093
977909424,Red Ball UP! - Bounce Dash & Dodge Spikes,17.33984375,0.0,493,3.5,Everyone,Games,0.7,-0.8060181649123952,2.6928469192772297
977933863,全民夺宝-时尚购潮流商品平台,27.974609375,0.0,18,4.5,Mature 17+,Entertainment,0.9,0.6380432665798778,1.2552725051033058
977949232,DayGram - One line a day Diary (Note/Journal),37.021484375,0.99,69,4.5,Everyone,Lifestyle,0.9,0.6380432665798778,1.8388490907372552
977958854,Harvest Land,133.0546875,0.0,1047,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.0199466816788423
978148241,Blitz Breaker,48.6083984375,2.99,39,4.0,Everyone,Games,0.8,-0.08398744916625872,1.591064607026499
978176131,Sofia the First: The Secret Library,582.189453125,3.99,42,3.5,Everyone,Entertainment,0.7,-0.8060181649123952,1.6232492903979003
978201325,Thumbly Keyboard,57.515625,1.99,53,3.0,Everyone,Utilities,0.6,-1.5280488806585317,1.724275869600789
978236345,WeicoPro 4,77.216796875,0.99,106,3.0,Mature 17+,Social Networking,0.6,-1.5280488806585317,2.02530586526477
978238542,Never Gone,691.8525390625,0.0,87,4.0,Teen,Games,0.8,-0.08398744916625872,1.9395192526186182
978352903,Sorcery! 3,317.416015625,4.99,171,4.5,Teen,Games,0.9,0.6380432665798778,2.2329961103921536
978524071,Grim Fandango Remastered,3358.09765625,4.99,235,4.0,Teen,Games,0.8,-0.08398744916625872,2.371067862271736
978563657,Composer's Sketchpad,167.36328125,3.99,33,3.5,Everyone,Entertainment,0.7,-0.8060181649123952,1.5185139398778873
978603244,她社区-只有女生的社区！,83.4248046875,0.0,23,4.0,Mature 17+,Lifestyle,0.8,-0.08398744916625872,1.3617278360175928
978697315,Scanner For Me - PDF Scan with OCR for Documents,164.69140625,4.99,1976,4.5,Everyone,Business,0.9,0.6380432665798778,3.2957869402516087
978759625,Sniper Fury: Fun Mobile Shooter Game,994.333984375,0.0,8596,4.5,Mature 17+,Games,0.9,0.6380432665798778,3.9342964068194055
978866413,Cooking Dash™,147.169921875,0.0,33808,4.0,Everyone,Games,0.8,-0.08398744916625872,4.5290194797082375
978882773,Family Organizer - Calendar Planner,69.1123046875,0.0,828,4.5,Everyone,Business,0.9,0.6380432665798778,2.91803033678488
978985106,Inke—Broadcast an amazing life,130.8564453125,0.0,147,4.0,Mature 17+,Social Networking,0.8,-0.08398744916625872,2.1673173347481756
979092836,World Conqueror 3,66.189453125,0.99,1094,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.0390173219974117
979100082,Pop the Lock,37.5087890625,0.0,28754,4.5,Everyone,Games,0.9,0.6380432665798778,4.45869826840275
979144378,中国搜索-国家权威搜索,53.6435546875,0.0,7,4.5,Mature 17+,Utilities,0.9,0.6380432665798778,0.8450980400142567
979151411,Nonstop Knight,153.56640625,0.0,6841,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.8351195904245494
979401801,Browser and File Manager for Documents,40.2431640625,0.0,27750,5.0,Mature 17+,Utilities,1.0,1.3600739823260142,4.443262987458695
979540312,Northern Lights Photo Taker,8.89453125,0.99,29,4.0,Everyone,Social Networking,0.8,-0.08398744916625872,1.462397997898956
979598664,Kill Shot Bravo,99.4111328125,0.0,22444,4.5,Mature 17+,Games,0.9,0.6380432665798778,4.351100260031419
979599928,R.B.I. Baseball 15,2211.29296875,4.99,1510,3.5,Everyone,Games,0.7,-0.8060181649123952,3.1789769472931693
979713827,DragonVale World,112.466796875,0.0,6379,4.5,Everyone,Games,0.9,0.6380432665798778,3.8047526021504603
979759584,Words Crush: Hidden Words!,111.822265625,0.0,23735,4.5,Everyone,Games,0.9,0.6380432665798778,4.375389236054378
979967712,Stupid Zombies 3,146.96875,0.0,10159,5.0,Teen,Games,1.0,1.3600739823260142,4.006850960324272
980132410,To-Fu Fury,621.7265625,0.99,1331,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.124178055474675
980241548,Buddy Toss,123.2060546875,0.0,1018,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,3.0077477780007396
980274086,Lost Within,1141.53125,3.99,510,4.5,Teen,Games,0.9,0.6380432665798778,2.707570176097936
980286865,Til Morning's Light,1365.51171875,3.99,715,4.5,Everyone 10+,Games,0.9,0.6380432665798778,2.85430604180108
980307863,Tales From Deep Space,855.09375,3.99,110,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,2.041392685158225
980368562,Fit Men Cook - Healthy Recipes,152.0654296875,3.99,1187,5.0,Everyone,Food & Drink,1.0,1.3600739823260142,3.074450718954591
980384565,Wrassling,51.12890625,0.0,1934,4.5,Everyone,Games,0.9,0.6380432665798778,3.2864564697469825
980540474,OPERATION DRACULA,288.2666015625,2.99,64,4.0,Teen,Games,0.8,-0.08398744916625872,1.8061799739838869
980864870,ファンタジードライブ【快進撃3DRPG】,168.50390625,0.0,5,4.5,Teen,Games,0.9,0.6380432665798778,0.6989700043360187
981035758,Neon Chrome,196.712890625,9.99,439,5.0,Teen,Games,1.0,1.3600739823260142,2.6424645202421213
981093617,WorkMeOut - Jaber Al-Rasheed,71.45703125,2.99,118,4.5,Mature 17+,Health & Fitness,0.9,0.6380432665798778,2.0718820073061255
981305941,LEGO® Batman: Beyond Gotham,1206.38671875,4.99,756,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,2.8785217955012063
981437721,BabyMaker: Funny Baby Face out of Parents' Pictures - Make a Photo Collage!,62.140625,0.99,24,1.5,Everyone,Social Networking,0.3,-3.694141027896941,1.380211241711606
981535263,Worms™ 4,256.19140625,4.99,380,3.5,Everyone 10+,Games,0.7,-0.8060181649123952,2.57978359661681
981633844,Block Craft 3D: Building Simulator Game For Free,88.751953125,0.0,78412,4.5,Everyone,Games,0.9,0.6380432665798778,4.8943825312428775
981796690,Dan The Man (Retro Action Platformer),94.716796875,0.0,7527,5.0,Teen,Games,1.0,1.3600739823260142,3.876621916034273
981819100,Robbery Bob 2: Double Trouble,959.6484375,0.0,899,4.5,Everyone 10+,Games,0.9,0.6380432665798778,2.9537596917332283
981888264,NextGen Car Game Racing,100.265625,0.99,100,3.5,Everyone,Games,0.7,-0.8060181649123952,2.0
981903698,Battle Copters,255.1943359375,0.0,2922,4.5,Teen,Games,0.9,0.6380432665798778,3.465680211598278
982102809,GreenVPN - Free & fast VPN with unlimited traffic,15.625,0.0,464,4.5,Everyone,Business,0.9,0.6380432665798778,2.6665179805548807
982175678,This War of Mine,407.9013671875,14.99,2523,4.5,Mature 17+,Games,0.9,0.6380432665798778,3.4019172505175743
982218746,Splish Splash Pong,64.12109375,0.0,1902,4.0,Everyone,Games,0.8,-0.08398744916625872,3.279210512601395
982235342,Take Off - The Flight Simulator,1341.7392578125,0.99,244,4.0,Everyone,Games,0.8,-0.08398744916625872,2.387389826338729
982255287,Level: A Simple Puzzle Game,29.13671875,0.99,60,4.0,Everyone,Games,0.8,-0.08398744916625872,1.7781512503836434
982354972,Lifeline...,28.3154296875,1.99,21347,4.5,Everyone 10+,Games,0.9,0.6380432665798778,4.329336850087424
982528455,Hot Trigger,231.71484375,0.99,115,4.5,Mature 17+,Games,0.9,0.6380432665798778,2.0606978403536114
982763237,Hyperburner,90.6337890625,2.99,545,4.5,Everyone 10+,Games,0.9,0.6380432665798778,2.736396502276642
982805507,har•mo•ny 3,164.5576171875,2.99,823,4.5,Everyone,Games,0.9,0.6380432665798778,2.9153998352122694
982819497,Sword Of Xolan,110.71875,0.99,381,4.5,Teen,Games,0.9,0.6380432665798778,2.580924975675619
982923857,GodFinger 2,112.0634765625,0.0,602,3.5,Everyone 10+,Games,0.7,-0.8060181649123952,2.7795964912578244
982936366,Uptown & Co. - Vintage Filters & insignias.,48.22265625,1.99,115,4.0,Everyone,Social Networking,0.8,-0.08398744916625872,2.0606978403536114
983099308,Cell Surgeon - A Unique 3D Match 4 Strategy Game!,240.4208984375,0.99,14,4.5,Teen,Games,0.9,0.6380432665798778,1.1461280356782377
983143183,Neo Monsters,218.89453125,0.99,3093,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.490379920003179
983149271,Muhammad Ali: Puzzle King,146.505859375,0.0,277,5.0,Everyone,Games,1.0,1.3600739823260142,2.442479769064448
983151079,借贷宝-直投熟人更高明,70.80859375,0.0,10,3.5,Everyone,Business,0.7,-0.8060181649123952,1.0
983202217,乐视体育—英超欧冠F1高清直播,115.7158203125,0.0,24,3.5,Mature 17+,Health & Fitness,0.7,-0.8060181649123952,1.380211241711606
983488323,Iron Commander,152.8525390625,0.0,71,3.5,Teen,Games,0.7,-0.8060181649123952,1.851258348719075
983489496,5E Spell Book,6.19921875,0.0,144,3.0,Everyone,Games,0.6,-1.5280488806585317,2.1583624920952493
983613658,M Cam - Manual controls & custom exposure camera,14.416015625,1.99,11,3.5,Everyone,Social Networking,0.7,-0.8060181649123952,1.041392685158225
983826477,Productive habits & daily goals tracker,8.828125,0.0,4736,5.0,Everyone,Business,1.0,1.3600739823260142,3.675411693714863
983868842,The Enchanted Cave 2,36.19921875,2.99,92,4.5,Teen,Games,0.9,0.6380432665798778,1.9637878273455551
983963758,Immortal Legends - TD,261.1064453125,0.0,26,3.0,Everyone 10+,Games,0.6,-1.5280488806585317,1.414973347970818
984394908,Order & Chaos 2: 3D MMO RPG Online Game,670.4833984375,0.0,6325,4.0,Teen,Games,0.8,-0.08398744916625872,3.8010605298478555
984451115,Sky Charms,174.7939453125,0.0,505,4.5,Everyone,Games,0.9,0.6380432665798778,2.7032913781186614
984594553,AdivínaT - Adivina las palabras,129.591796875,0.99,15,4.5,Everyone,Games,0.9,0.6380432665798778,1.1760912590556811
984957369,日课——给每一位好读诗的人！,56.416015625,0.99,7,4.5,Everyone,Education,0.9,0.6380432665798778,0.8450980400142567
985035649,Hollywood Game Night,165.46484375,0.99,27,4.0,Teen,Games,0.8,-0.08398744916625872,1.4313637641589871
985077390,Roll Turtle,88.515625,0.99,25,5.0,Everyone,Games,1.0,1.3600739823260142,1.3979400086720375
985082895,Forsaken World Mobile MMORPG,610.919921875,0.0,952,4.0,Teen,Games,0.8,-0.08398744916625872,2.978636948384474
985238090,Dot - A Period & Fertility Tracker,40.5107421875,0.0,142,4.0,Teen,Health & Fitness,0.8,-0.08398744916625872,2.1522883443830563
985565530,鏡の中のプリンセス Love Palace,21.0380859375,0.0,7,4.5,Teen,Games,0.9,0.6380432665798778,0.8450980400142567
985631644,Hockey Stars,72.921875,0.0,1619,4.5,Everyone,Games,0.9,0.6380432665798778,3.2092468487533736
985653378,Cookie Clickers 2,60.0859375,0.0,2912,5.0,Everyone,Games,1.0,1.3600739823260142,3.4641913706409992
985746746,Discord - Chat for Gamers,25.64453125,0.0,9152,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.9615160114489485
985923564,One More Dash,104.04296875,0.0,1142,4.5,Everyone,Games,0.9,0.6380432665798778,3.057666103909829
985927350,Tamagotchi Classic - The Original Tamagotchi Game,45.689453125,0.99,165,3.0,Everyone,Games,0.6,-1.5280488806585317,2.217483944213906
985945557,Dr. Panda Space,239.330078125,2.99,75,4.5,Everyone,Education,0.9,0.6380432665798778,1.8750612633916997
985950986,Gun Master 3: Zombie Slayer,210.712890625,0.0,604,4.5,Mature 17+,Games,0.9,0.6380432665798778,2.7810369386211318
986073281,Face Swap App- Funny Face Changer Photo Effects,15.521484375,0.0,11977,4.5,Everyone,Social Networking,0.9,0.6380432665798778,4.078348049555356
986110430,Hot Shot Slots Games – Vegas Casino Slot Machines,170.7119140625,0.0,20064,4.5,Teen,Games,0.9,0.6380432665798778,4.302417519150622
986339882,letgo: Buy & Sell Second Hand Stuff,104.8232421875,0.0,38424,4.5,Teen,Lifestyle,0.9,0.6380432665798778,4.584602573630906
986540048,Ab & Core Sworkit - Free Workout Trainer,57.0732421875,0.0,2901,5.0,Everyone,Health & Fitness,1.0,1.3600739823260142,3.462547728802664
986722176,弹弹堂S- 巴萨传奇助阵 弹弹堂手游官方版,139.4150390625,0.0,6,4.5,Teen,Games,0.9,0.6380432665798778,0.7781512503836435
986905979,AmpMe - A Portable Social Party Music Speaker,66.6396484375,0.0,1047,4.0,Teen,Entertainment,0.8,-0.08398744916625872,3.0199466816788423
987112935,VR SNIPER,85.3330078125,0.0,30,2.5,Teen,Games,0.5,-2.2500795964046683,1.4771212547196624
987360477,COOKING MAMA Let's Cook！,169.9306640625,0.0,3594,4.0,Everyone,Games,0.8,-0.08398744916625872,3.555578072772955
987732117,DANDY DUNGEON Legend of Brave Yamada,235.8740234375,0.0,1204,5.0,Everyone 10+,Games,1.0,1.3600739823260142,3.080626486921805
987733557,Wolf Craft,149.73046875,0.99,206,4.5,Everyone 10+,Games,0.9,0.6380432665798778,2.3138672203691533
987873536,Mondly: Learn 33 Languages: Spanish English French,74.125,0.0,1395,4.5,Everyone,Education,0.9,0.6380432665798778,3.144574207609616
987962261,Google Cardboard,121.71484375,0.0,546,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,2.737192642704737
988173374,Polarr Photo Editor - Photo Editing Tools for All,55.236328125,0.0,2246,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.3514097519254387
988318940,Toca Life: City,316.7373046875,2.99,3571,4.5,Everyone,Education,0.9,0.6380432665798778,3.552789850192782
988375097,Hugo Flower Flush,231.3095703125,0.0,41,4.0,Everyone,Games,0.8,-0.08398744916625872,1.6127838567197355
988383602,Death Run : Mini Game With Worldwide Multiplayer,116.265625,0.99,721,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,2.857935264719429
988396858,花椒直播-高清美颜直播互动平台,166.5224609375,0.0,19,3.0,Mature 17+,Social Networking,0.6,-1.5280488806585317,1.2787536009528289
988455996,Smooth Operator!,570.998046875,0.99,8,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,0.9030899869919434
988476572,Arrow,122.47265625,0.0,14673,4.5,Everyone,Games,0.9,0.6380432665798778,4.1665189175409445
988518358,Twin Shooter - Invaders,140.640625,0.0,572,4.5,Everyone,Games,0.9,0.6380432665798778,2.757396028793024
988627776,モン娘は～れむ【モンはれ】,134.2578125,0.0,5,4.0,Mature 17+,Games,0.8,-0.08398744916625872,0.6989700043360187
988752315,Nono Islands,128.8076171875,0.0,3180,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.502427119984432
988953433,Six Flags,84.4560546875,0.0,353,3.5,Everyone,Auto & Vehicles,0.7,-0.8060181649123952,2.5477747053878224
989080135,Sling Kong,180.564453125,0.0,4638,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.6663307443019684
989148225,Sky Gamblers Air Supremacy,1578.1240234375,2.99,1010,4.0,Teen,Games,0.8,-0.08398744916625872,3.004321373782642
989178902,Timepage – Calendar by Moleskine,83.162109375,4.99,1085,4.0,Everyone,Business,0.8,-0.08398744916625872,3.0354297381845483
989254177,Good Morning Alarm Clock - Sleep Cycle Tracker,56.7470703125,3.99,1014,4.5,Everyone,Health & Fitness,0.9,0.6380432665798778,3.006037954997317
989330818,iMaschine 2,485.091796875,9.99,454,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,2.6570558528571038
989447181,iPlum Business Phone Number for Calling & Texting,37.8701171875,0.0,392,4.5,Everyone,Business,0.9,0.6380432665798778,2.5932860670204567
989733380,AirTycoon 4,235.8525390625,2.99,114,4.0,Everyone,Games,0.8,-0.08398744916625872,2.0569048513364723
989804926,Firefox web browser,86.9326171875,0.0,2619,3.5,Mature 17+,Utilities,0.7,-0.8060181649123952,3.4181354984252317
989844820,Insidious VR,248.56640625,0.0,121,3.5,Teen,Entertainment,0.7,-0.8060181649123952,2.08278537031645
990157917,Duck Life: Retro Pack,316.7578125,1.99,77,4.5,Everyone,Games,0.9,0.6380432665798778,1.8864907251724818
990345796,Builder Buddies: 3D City Building Simulator,10.439453125,0.0,7197,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,3.8571515026874925
990652974,The Paranormal Society™: Hidden Adventure,628.607421875,0.0,3000,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,3.4771212547196617
990668324,Formulas - Photo Lab Effects and Custom Frames,261.9736328125,1.99,99,4.5,Everyone,Social Networking,0.9,0.6380432665798778,1.9956351945975497
990692830,ZAGA,293.40625,0.0,444,4.5,Everyone,Games,0.9,0.6380432665798778,2.6473829701146196
990928352,Relook,53.8076171875,3.99,198,4.5,Everyone,Social Networking,0.9,0.6380432665798778,2.296665190261531
991018252,Horizon Chase - World Tour,560.10546875,0.0,3375,4.5,Everyone,Games,0.9,0.6380432665798778,3.528273777167043
991032122,Candid - Speak Your Mind Freely,44.884765625,0.0,398,3.5,Mature 17+,Social Networking,0.7,-0.8060181649123952,2.5998830720736876
991153141,Fallout Shelter,1118.5859375,0.0,199396,4.5,Teen,Games,0.9,0.6380432665798778,5.299716441862538
991165672,Election Center 2016,42.5322265625,0.0,37,2.0,Everyone,News,0.4,-2.9721103121508046,1.5682017240669948
991346515,Moments - private albums with friends and family,194.9140625,0.0,11955,4.5,Everyone,Social Networking,0.9,0.6380432665798778,4.077549580451794
991357716,Lifeline 2,77.9384765625,1.99,1364,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.13481437032046
991526007,Down To Lunch,33.7705078125,0.0,2535,4.0,Teen,Social Networking,0.8,-0.08398744916625872,3.4039779636693543
991558368,INKHUNTER try tattoo designs in augmented reality,65.0322265625,0.0,809,4.5,Everyone,Entertainment,0.9,0.6380432665798778,2.907948521612272
991563953,Blyss,155.591796875,0.99,288,4.0,Everyone,Games,0.8,-0.08398744916625872,2.4593924877592306
991626372,Snapshot Cam - Draw on Pictures & Add Text to Photos,104.0625,2.99,14,5.0,Everyone,Social Networking,1.0,1.3600739823260142,1.1461280356782377
991693702,Snoopy Emoji,28.00390625,1.99,23,1.5,Everyone,Utilities,0.3,-3.694141027896941,1.3617278360175928
991709209,Boyfriend Plus - Brett Jeff and Kai,32.619140625,0.0,126,4.0,Mature 17+,Games,0.8,-0.08398744916625872,2.1003705451175625
991764216,PAUSE - Relaxation at your fingertip,73.5771484375,1.99,180,3.5,Everyone,Health & Fitness,0.7,-0.8060181649123952,2.255272505103306
991897864,Easy Music - Give kids an ear for music,235.8515625,3.99,43,4.5,Everyone,Education,0.9,0.6380432665798778,1.6334684555795864
992004655,SOMA Messenger,88.5029296875,0.0,3232,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.509471352102548
992047786,Analog Wedding,17.8984375,0.99,8,4.0,Everyone,Social Networking,0.8,-0.08398744916625872,0.9030899869919434
992051355,Farming Simulator 16,176.9755859375,4.99,2637,4.5,Everyone,Games,0.9,0.6380432665798778,3.421110129793434
992140314,Total War Battles: KINGDOM,601.3876953125,0.0,3092,4.0,Teen,Games,0.8,-0.08398744916625872,3.490239485246287
992140496,Football Chairman Pro,28.017578125,3.99,37,4.5,Everyone,Games,0.9,0.6380432665798778,1.5682017240669948
992309647,Fit The Fat 2,161.8662109375,0.0,8557,4.5,Everyone,Games,0.9,0.6380432665798778,3.9323215319892926
992412812,Face Paint Party - Kids Coloring Fun,85.82421875,0.0,38,4.0,Everyone,Games,0.8,-0.08398744916625872,1.57978359661681
992421775,Patternator Pattern Maker Backgrounds & Wallpapers,45.72265625,0.0,2092,5.0,Everyone,Social Networking,1.0,1.3600739823260142,3.3205616801952362
992425516,Atlantic Fleet,210.078125,9.99,271,4.5,Teen,Games,0.9,0.6380432665798778,2.4329692908744054
992448528,Spinny Circle,15.884765625,0.0,20812,4.5,Everyone,Games,0.9,0.6380432665798778,4.3183138172239985
992640880,Rick and Morty: Pocket Mortys,911.2587890625,0.0,12124,4.5,Mature 17+,Games,0.9,0.6380432665798778,4.083645927695584
992730639,Down The Mountain,241.248046875,0.0,3491,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.5429498488141786
992762497,记账·圈子账本(专业版)—可共享的全能记帐本软件,74.30859375,0.99,12,4.5,Everyone,Business,0.9,0.6380432665798778,1.0791812460476247
992762663,百度钱包-金融信贷和理财投资优选,41.697265625,0.0,5,2.5,Mature 17+,Lifestyle,0.5,-2.2500795964046683,0.6989700043360187
992796509,Fast Motorcycle Driver,143.1875,0.0,2224,4.5,Everyone,Games,0.9,0.6380432665798778,3.3471347829100195
992872278,Abby Lee Dance Secrets,48.744140625,4.99,808,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,2.9074113607745855
992875656,EWallpaper,10.23046875,3.99,42,1.0,Everyone,Entertainment,0.2,-4.416171743643077,1.6232492903979003
992879171,Puppy Love - My Dream Pet,256.921875,0.0,1689,4.5,Everyone,Games,0.9,0.6380432665798778,3.2276296495710084
993071546,小咖秀-全民视频才艺直播社区,96.53125,0.0,66,5.0,Teen,Entertainment,1.0,1.3600739823260142,1.8195439355418683
993160329,Airmail - Your Mail With You,162.2919921875,4.99,1575,3.5,Everyone,Business,0.7,-0.8060181649123952,3.197280558125619
993187907,Hop Rush,11.16015625,0.0,9,1.0,Everyone,Games,0.2,-4.416171743643077,0.9542425094393249
993290127,League of War: Mercenaries,156.7431640625,0.0,2523,4.5,Teen,Games,0.9,0.6380432665798778,3.4019172505175743
993435362,V for Wikipedia,30.13671875,4.99,134,4.5,Mature 17+,Books & Reference,0.9,0.6380432665798778,2.1271047983648073
993492744,"Egg, Inc.",51.09765625,0.0,79074,5.0,Everyone,Games,1.0,1.3600739823260142,4.898033708368627
993570169,Swaggy Ninja,30.10546875,0.0,1210,4.5,Everyone,Games,0.9,0.6380432665798778,3.0827853703164494
993605516,CatHotel - Care for cute cats,219.5517578125,0.0,1425,4.5,Everyone,Games,0.9,0.6380432665798778,3.153814864344529
994119740,Rawr Messenger - Dab your chat,124.2412109375,0.0,180,4.0,Teen,Social Networking,0.8,-0.08398744916625872,2.255272505103306
994556645,"Curious World: Games, Videos, Books for Children",177.9443359375,0.0,604,3.5,Everyone,Education,0.7,-0.8060181649123952,2.7810369386211318
994624624,Champs Sports,60.609375,0.0,330,3.5,Everyone,Lifestyle,0.7,-0.8060181649123952,2.518513939877887
994673739,Sago Mini Babies,100.84375,2.99,70,4.0,Everyone,Education,0.8,-0.08398744916625872,1.845098040014257
994674676,Sago Mini Superhero,171.169921875,2.99,30,3.5,Everyone,Education,0.7,-0.8060181649123952,1.4771212547196624
994822255,Infinite Tanks,1831.3076171875,4.99,262,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,2.4183012913197452
994855806,Word Trek  - WordTrek Brain game & Word puzzles,45.666015625,0.0,3774,4.5,Everyone,Games,0.9,0.6380432665798778,3.576801895828912
994905763,Triller - Music Video & Film Maker,83.244140625,0.0,25683,5.0,Teen,Social Networking,1.0,1.3600739823260142,4.409645751770205
994933845,Free Fur All – We Bare Bears Minigame Collection,345.736328125,0.0,1449,4.5,Everyone,Games,0.9,0.6380432665798778,3.1610683854711743
995014054,Pinchworm,95.9736328125,0.0,2288,5.0,Everyone,Games,1.0,1.3600739823260142,3.3594560201209864
995022521,Signily Keyboard - Sign Language Emoji and GIFs!,85.7373046875,0.99,71,4.5,Mature 17+,Utilities,0.9,0.6380432665798778,1.851258348719075
995112030,U by BB&T,70.939453125,0.0,790,2.0,Everyone,Business,0.4,-2.9721103121508046,2.8976270912904414
995922287,Upperland,120.7109375,0.0,201,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,2.3031960574204886
995999703,Agar.io,60.9921875,0.0,176514,4.5,Everyone 10+,Games,0.9,0.6380432665798778,5.246779156645208
996136866,Aralon: Forge and Flame,1315.412109375,4.99,192,3.5,Teen,Games,0.7,-0.8060181649123952,2.2833012287035492
996246479,SHOWTIME,24.703125,0.0,1214,2.5,Mature 17+,Entertainment,0.5,-2.2500795964046683,3.0842186867392387
996345745,EvilBane: Rise of Ravens,172.26171875,0.0,1428,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.1547282074401553
996402903,Pharaoh's Party: Coin Pusher,216.8994140625,0.0,191,4.5,Teen,Games,0.9,0.6380432665798778,2.281033367247727
996491151,Puzzle Strike,391.2724609375,3.99,21,3.5,Everyone,Games,0.7,-0.8060181649123952,1.322219294733919
996509117,球球大作战,118.82421875,0.0,111,4.0,Everyone,Games,0.8,-0.08398744916625872,2.045322978786657
996802374,Cops N Robbers (Jail Break 2) - Survival Mini Game,215.6103515625,0.0,1559,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,3.1928461151888414
996866372,天天快报 - 最热门的新闻资讯软件,92.240234375,0.0,15,3.0,Teen,News,0.6,-1.5280488806585317,1.1760912590556811
996948313,Eisenhorn: XENOS,2868.916015625,5.99,100,3.5,Teen,Games,0.7,-0.8060181649123952,2.0
997002798,KING OF KARTS: Single- & Multiplayer Battles.,459.08984375,2.99,9,3.5,Everyone,Games,0.7,-0.8060181649123952,0.9542425094393249
